gauge_id,huc_02,dominant_forcing,dominant_lag,rank1_TE,rank2_forcing,rank2_TE,margin,plateau_width,is_robust,region
09352900,14,Tair,1,0.0105411783969422,SRAD,0.0101219132734052,0.039774027888440006,1,False,Rest of CONUS
09378170,14,SRAD,3,0.0057378188776607,PRCP,0.0025715776745703,0.5518196496961004,1,True,Rest of CONUS
09378630,14,SRAD,1,0.004186691210676,Tair,0.0030584015837954,0.2694943500976328,1,True,Rest of CONUS
09386900,15,SRAD,8,0.0017467274175252,Tair,0.0016803633317469,0.03799338414938608,2,False,Rest of CONUS
09404450,15,SRAD,2,0.0018602557999803,PRCP,0.0016173865191771,0.13055692706657443,3,False,Rest of CONUS
09430500,15,PRCP,1,0.0041649018764335,SRAD,0.0024655714447916,0.40801211698583284,1,True,Rest of CONUS
09430600,15,PRCP,1,0.0026259323142548,SRAD,0.001868681625468,0.28837403183474525,1,True,Rest of CONUS
09447800,15,PRCP,1,0.0014500075741663,SRAD,0.0009153523854177,0.3687257903159621,1,True,Rest of CONUS
09480000,15,PRCP,1,0.0031540515842367,SRAD,0.001841220762602,0.41623631908747405,1,True,Rest of CONUS
09484000,15,PRCP,1,0.0030371045609284,SRAD,0.0029537437400153,0.027447464926139406,1,False,Rest of CONUS
09484600,15,PRCP,1,0.0070815879950279,VP,0.0057054225247932,0.19433006709807576,1,False,Rest of CONUS
09492400,15,SRAD,2,0.0024538536295767,PRCP,0.0018903237000155,0.22965099579244722,4,False,Rest of CONUS
09494000,15,SRAD,1,0.0038984557772076,PRCP,0.003580862070357,0.0814665408563611,1,False,Rest of CONUS
09497800,15,PRCP,1,0.004633352475106,SRAD,0.0029274908861631,0.36817004493142386,1,True,Rest of CONUS
09497980,15,PRCP,1,0.0042380399957409,SRAD,0.0034704109013796,0.1811283270409774,1,False,Rest of CONUS
09505200,15,PRCP,1,0.0029908535826174,SRAD,0.002208952611394,0.26143070853342526,1,True,Rest of CONUS
09505350,15,SRAD,1,0.0043728033330895,PRCP,0.0043147553030584,0.013274786357722456,1,False,Rest of CONUS
09505800,15,SRAD,1,0.0026383650058014,PRCP,0.0020362670683941,0.22820873384970233,1,True,Rest of CONUS
09508300,15,SRAD,1,0.0051146284720755,PRCP,0.003846123963997,0.24801498583996748,1,True,Rest of CONUS
09510200,15,SRAD,1,0.0046504835166439,PRCP,0.0044707290301322,0.03865285961521321,1,False,Rest of CONUS
09512280,15,PRCP,1,0.0025456044071033,SRAD,0.0016632421225485,0.34662191898027855,1,True,Rest of CONUS
09513780,15,PRCP,1,0.0036744634311839,SRAD,0.0028038380869755,0.23693944993973917,1,True,Rest of CONUS
10023000,16,SRAD,2,0.0036162868631149,VP,0.0025434994633788,0.29665439727092097,2,True,Rest of CONUS
10166430,16,SRAD,3,0.0037872046512514,VP,0.0037628548639993,0.006429488103858964,2,False,Rest of CONUS
10172700,16,SRAD,3,0.0031007684273748,PRCP,0.0021415599505598,0.3093454088176115,3,True,Rest of CONUS
10172800,16,SRAD,3,0.0061449778192783,Tair,0.004480797341755,0.27081960691580664,1,True,Rest of CONUS
10173450,16,SRAD,1,0.0053910436026269,Tair,0.00370836465512,0.31212490039720303,1,True,Rest of CONUS
10205030,16,SRAD,26,0.0033959665254673,Tair,0.0030124300076174,0.11293883934769458,2,False,Rest of CONUS
10234500,16,SRAD,1,0.0050449863910425,Tair,0.0030270091682982,0.39999656417850193,1,True,Rest of CONUS
10242000,16,SRAD,1,0.0037778569603757,Tair,0.0035919349128464,0.049213628117569234,2,False,Rest of CONUS
10244950,16,SRAD,21,0.0031631413761405,Tair,0.0022680956161163,0.2829610357524672,3,True,Rest of CONUS
10249300,16,SRAD,29,0.0020798363063338,Tair,0.0017496934376064,0.15873502531040748,1,False,Rest of CONUS
10258000,18,PRCP,1,0.0023173893956685,SRAD,0.0019319329216737,0.16633219894561876,1,False,Rest of CONUS
10258500,18,PRCP,1,0.0024494739246607,Tair,0.0021870080007053,0.10715195671730085,1,False,Rest of CONUS
10259000,18,PRCP,1,0.0037995215909481,SRAD,0.003531657690188,0.07049937586833384,1,False,Rest of CONUS
10259200,18,PRCP,1,0.0036411472627221,SRAD,0.0025061845702632,0.3117046937591887,1,True,Rest of CONUS
10263500,18,PRCP,1,0.0042684889069879,SRAD,0.0024290459567728,0.43093539430400446,1,True,Rest of CONUS
10310500,16,PRCP,2,0.0018693277862438,SRAD,0.0013883062075149,0.2573232914359326,1,True,Rest of CONUS
10316500,16,SRAD,1,0.0082372901165349,VP,0.0074684258441604,0.09333946740945062,2,False,Rest of CONUS
10329500,16,PRCP,1,0.0038704435058306,VP,0.0033222776712449,0.14162868770979853,1,False,Rest of CONUS
10336645,16,PRCP,1,0.0075363953789179,SRAD,0.0070467365948997,0.06497254448565125,1,False,Rest of CONUS
10336660,16,PRCP,1,0.0043588962559603,SRAD,0.001961548032611,0.5499897411119148,1,True,Rest of CONUS
10336740,16,SRAD,2,0.0062162159257052,PRCP,0.0041033677558506,0.3398929823395585,2,True,Rest of CONUS
10343500,16,PRCP,1,0.0034433391598021,Tair,0.0017105793428183,0.5032207797629169,1,True,Rest of CONUS
10348850,16,PRCP,11,0.0010373447649748,SRAD,0.0007390184282842,0.287586486926405,1,True,Rest of CONUS
10396000,17,VP,1,0.00686256920049,PRCP,0.006012940627012,0.12380619395682525,1,False,Rest of CONUS
11098000,18,PRCP,1,0.0038996457497207,SRAD,0.0033206781251382,0.14846672281039044,1,False,Rest of CONUS
11124500,18,PRCP,1,0.0044216106308198,SRAD,0.0036677312572828,0.1704988151336214,1,False,Rest of CONUS
11141280,18,PRCP,1,0.0066217030527135,SRAD,0.005690814959202,0.14058137100092893,1,False,Rest of CONUS
11143000,18,PRCP,1,0.0095103898593187,SRAD,0.0068272464262159,0.2821275965331472,1,True,Rest of CONUS
11148900,18,PRCP,1,0.006797177251847,SRAD,0.0061899516089161,0.08933497250875695,1,False,Rest of CONUS
11151300,18,PRCP,1,0.0023229697034423,SRAD,0.0012262543968289,0.47211778310678304,1,True,Rest of CONUS
11162500,18,PRCP,1,0.0077092632727892,SRAD,0.0067072587467984,0.1299740961665558,1,False,Rest of CONUS
11176400,18,PRCP,1,0.0079134620650451,SRAD,0.0059582732995842,0.24707122488111116,1,True,Rest of CONUS
11180500,18,PRCP,2,0.0048502388446641,SRAD,0.0037218700572339,0.23264190147492506,2,True,Rest of CONUS
11180960,18,PRCP,1,0.0063527473042999,SRAD,0.003724881133454,0.41365822453967455,1,True,Rest of CONUS
11224500,18,PRCP,4,0.0010401474362065,VP,0.0010360281737208,0.003960267883487025,1,False,Rest of CONUS
11230500,18,SRAD,1,0.0051447799011211,Tair,0.0037694019283152,0.2673346575052105,1,True,Rest of CONUS
11237500,18,SRAD,1,0.0040413286015726,PRCP,0.0026342163455189,0.34818060959115066,1,True,Rest of CONUS
11253310,18,PRCP,1,0.0015669235648266,SRAD,0.0015306387643947,0.023156713732820345,3,False,Rest of CONUS
11264500,18,SRAD,2,0.0080173928007032,Tair,0.0055596457261161,0.3065519097893685,1,True,Rest of CONUS
11266500,18,SRAD,1,0.0041862405118821,Tair,0.0039674079116222,0.052274254104314466,2,False,Rest of CONUS
11274500,18,PRCP,1,0.0050204199715904,SRAD,0.0040319758369831,0.1968847507182102,1,False,Rest of CONUS
11274630,18,PRCP,1,0.0041612201696774,SRAD,0.0024832316952166,0.4032443384486639,1,True,Rest of CONUS
11284400,18,PRCP,1,0.0057341360419287,SRAD,0.0040593831724326,0.29206716709371794,1,True,Rest of CONUS
11299600,18,PRCP,1,0.0052561519298091,SRAD,0.0050011244263922,0.04851981198841836,1,False,Rest of CONUS
11381500,18,PRCP,1,0.0045036401554491,SRAD,0.0030997058351897,0.3117332361824545,1,True,Rest of CONUS
11383500,18,PRCP,1,0.0050170675147996,SRAD,0.0031866389554844,0.36484032832241325,1,True,Rest of CONUS
11451100,18,PRCP,1,0.0065056069511373,SRAD,0.0045560216050512,0.299677702746133,1,True,Rest of CONUS
11468500,18,PRCP,1,0.009495578000947,SRAD,0.0059849841300155,0.36970828638144904,1,True,Rest of CONUS
11473900,18,PRCP,1,0.009035346001548,SRAD,0.0054852513952535,0.3929118603411836,1,True,Rest of CONUS
11475560,18,PRCP,1,0.0062555002589374,SRAD,0.0042563320895073,0.31958565848891707,1,True,Rest of CONUS
11476600,18,PRCP,1,0.0117100760626953,SRAD,0.0080277538465255,0.31445758306391763,1,True,Rest of CONUS
11478500,18,PRCP,1,0.0154508172030431,SRAD,0.0106779613273855,0.308906371290029,1,True,Rest of CONUS
11480390,18,PRCP,1,0.0136867101185726,SRAD,0.0085351119906681,0.37639418700874516,1,True,Rest of CONUS
11481200,18,PRCP,1,0.0114882667831342,SRAD,0.0094392672472832,0.17835584553617034,1,False,Rest of CONUS
11482500,18,PRCP,1,0.0157357409163735,SRAD,0.0117825841841795,0.25122151878343546,1,True,Rest of CONUS
11522500,18,PRCP,1,0.0059263397401492,SRAD,0.0031988760873428,0.4602273532056625,1,True,Rest of CONUS
11523200,18,PRCP,1,0.0053609215315547,SRAD,0.0039617848157813,0.2609880983219021,1,True,Rest of CONUS
11528700,18,PRCP,1,0.0090162084473696,SRAD,0.0047106236970228,0.477538288459038,1,True,Rest of CONUS
11532500,18,SRAD,1,0.0169400980544998,PRCP,0.0160788686859885,0.050839692057303904,1,False,Rest of CONUS
12010000,17,PRCP,1,0.0209293907803669,SRAD,0.0151120442219899,0.2779510698340078,1,True,Rest of CONUS
12013500,17,PRCP,1,0.0303466033422961,SRAD,0.0185065578414813,0.390160485747429,1,True,Rest of CONUS
12020000,17,PRCP,1,0.002317261757042,SRAD,0.0010623440239846,0.5415519974140992,1,True,Rest of CONUS
12025000,17,PRCP,1,0.0185659229902438,SRAD,0.0143401483183687,0.22760918883998926,1,True,Rest of CONUS
12025700,17,PRCP,1,0.011809181779563,SRAD,0.0073888659440098,0.3743117785859652,1,True,Rest of CONUS
12035000,17,PRCP,1,0.0274929798401789,SRAD,0.01151496883833,0.5811669413330836,1,True,Rest of CONUS
12040500,17,PRCP,1,0.0257634020899278,SRAD,0.0170838373497871,0.3368951317005596,1,True,Rest of CONUS
12041200,17,PRCP,1,0.029015682793847,SRAD,0.0157353773189914,0.45769405356443277,1,True,Rest of CONUS
12043000,17,PRCP,1,0.0237017475553887,SRAD,0.0140477471375549,0.40731175603289715,1,True,Rest of CONUS
12048000,17,PRCP,1,0.0162178352666615,SRAD,0.0071839904891255,0.5570314797873545,1,True,Rest of CONUS
12054000,17,PRCP,1,0.0185876527533496,SRAD,0.0089481156705879,0.5185989436468572,1,True,Rest of CONUS
12056500,17,PRCP,1,0.0176905814311455,SRAD,0.0077418950753891,0.562371926240991,1,True,Rest of CONUS
12073500,17,PRCP,1,0.0060726190675943,SRAD,0.0044619453032085,0.2652354357250795,1,True,Rest of CONUS
12082500,17,PRCP,1,0.0101308976582238,SRAD,0.0054581670332687,0.46123559654775415,1,True,Rest of CONUS
12092000,17,PRCP,1,0.0095367603376649,SRAD,0.0045234152388085,0.5256863883908747,1,True,Rest of CONUS
12095000,17,PRCP,1,0.0068733633224331,Tair,0.0032850867250488,0.5220554230958486,1,True,Rest of CONUS
12114500,17,PRCP,1,0.0132738587408948,SRAD,0.0045319900612792,0.6585777994369635,1,True,Rest of CONUS
12115000,17,PRCP,1,0.0143035046477174,SRAD,0.0040584202745383,0.7162639245070643,1,True,Rest of CONUS
12115500,17,PRCP,1,0.0124985444364951,SRAD,0.0056770908766559,0.5457798381642675,1,True,Rest of CONUS
12117000,17,PRCP,1,0.0095211246546985,SRAD,0.0047203695090525,0.504221435991484,1,True,Rest of CONUS
12141300,17,PRCP,1,0.0224549681098937,SRAD,0.0071337912938966,0.6823067724263016,1,True,Rest of CONUS
12143600,17,PRCP,1,0.0176092597341241,SRAD,0.0049360252150555,0.7196914981332109,1,True,Rest of CONUS
12144000,17,PRCP,1,0.0224782421853668,SRAD,0.0071193887432912,0.6832764464151081,1,True,Rest of CONUS
12145500,17,PRCP,1,0.0166354424902126,SRAD,0.0086121045430726,0.4823038492580225,1,True,Rest of CONUS
12147500,17,PRCP,1,0.0113587526800378,SRAD,0.0069241493048061,0.3904128824835847,1,True,Rest of CONUS
12147600,17,PRCP,1,0.0115059525620811,SRAD,0.0078147227385243,0.32081045038561856,1,True,Rest of CONUS
12167000,17,PRCP,1,0.0165611602430221,SRAD,0.011210139337953,0.3231066438913123,1,True,Rest of CONUS
12175500,17,SRAD,2,0.0085992040826255,VP,0.0081709803447336,0.04979806663236605,2,False,Rest of CONUS
12178100,17,PRCP,1,0.0044653989911389,SRAD,0.0022654508883989,0.4926655170356688,1,True,Rest of CONUS
12186000,17,PRCP,1,0.0050339733480851,SRAD,0.0019300307358597,0.6165989363861304,1,True,Rest of CONUS
12189500,17,PRCP,1,0.0165288458818064,SRAD,0.0055489291827095,0.6642881649215867,1,True,Rest of CONUS
12358500,17,SRAD,2,0.0149301569888051,VP,0.0101294881070799,0.3215417550749686,1,True,Rest of CONUS
12374250,17,SRAD,2,0.0042835875623149,Tair,0.0038509703405476,0.10099413528353515,1,False,Rest of CONUS
12375900,17,SRAD,3,0.008512665009648,VP,0.0080052752050797,0.05960410799593772,1,False,Rest of CONUS
12377150,17,SRAD,2,0.0168427320836098,VP,0.0137929213572239,0.18107577269805103,1,False,Rest of CONUS
12381400,17,SRAD,2,0.0084752464027003,Tair,0.0049092151217721,0.4207584194592887,1,True,Rest of CONUS
12383500,17,SRAD,2,0.010208721829179,VP,0.0092228270148476,0.09657377591712549,1,False,Rest of CONUS
12388400,17,SRAD,2,0.009508772053647,Tair,0.0069009866967226,0.2742504859945831,1,True,Rest of CONUS
12390700,17,SRAD,2,0.0061995025705015,VP,0.0041644935898197,0.32825359091950196,1,True,Rest of CONUS
12411000,17,PRCP,1,0.0067917014834212,Tair,0.0064847189452267,0.045199651213154064,1,False,Rest of CONUS
12414500,17,SRAD,3,0.0096430927319881,Tair,0.0086750612477649,0.10038599763870795,2,False,Rest of CONUS
12447390,17,SRAD,1,0.0081832807539665,Tair,0.0065801778304022,0.19589978295529745,1,False,Rest of CONUS
12451000,17,SRAD,1,0.0169584207042394,Tair,0.0122336038503924,0.2786118434168728,1,True,Rest of CONUS
12488500,17,SRAD,1,0.0093346970250755,PRCP,0.0083199839718089,0.10870337307582757,1,False,Rest of CONUS
13011500,17,SRAD,1,0.0089846247710723,Tair,0.0064040477507803,0.28722145732792936,1,True,Rest of CONUS
13011900,17,SRAD,1,0.0112863687419412,Tair,0.0080613725780834,0.28574258360648924,1,True,Rest of CONUS
13018300,17,Tair,7,0.0051104444313034,SRAD,0.0042151758658503,0.1751840916162285,2,False,Rest of CONUS
13023000,17,Tair,1,0.0100761037529547,SRAD,0.0096384729564548,0.043432541707559356,1,False,Rest of CONUS
13083000,17,SRAD,3,0.0030298637344526,Tair,0.0020324918611217,0.3291804387074502,2,True,Rest of CONUS
13161500,17,SRAD,3,0.0033386925219023,PRCP,0.0032361796149398,0.030704506716326973,1,False,Rest of CONUS
13235000,17,SRAD,2,0.011350465946013,Tair,0.0095471780988087,0.15887346438299543,1,False,Rest of CONUS
13240000,17,SRAD,2,0.0063995457284097,Tair,0.0063430511674702,0.008827901750698077,1,False,Rest of CONUS
13310700,17,Tair,1,0.009995624200087,SRAD,0.0096741172200842,0.032164772661221294,1,False,Rest of CONUS
13313000,17,Tair,1,0.0082902349618994,SRAD,0.0078494595118941,0.05316802865431841,1,False,Rest of CONUS
13331500,17,SRAD,2,0.0113408961969549,Tair,0.0101776980464178,0.10256668700039993,1,False,Rest of CONUS
13337000,17,SRAD,2,0.0116936424877367,Tair,0.0115253892067614,0.014388440654975576,1,False,Rest of CONUS
13338500,17,SRAD,2,0.0080940659357879,Tair,0.0079765421530967,0.014519746147800503,1,False,Rest of CONUS
13340000,17,Tair,1,0.0121594695056505,SRAD,0.0111697670818791,0.08139355284467681,1,False,Rest of CONUS
13340600,17,Tair,1,0.0114675922009315,SRAD,0.0104423372122527,0.08940455596210682,1,False,Rest of CONUS
14020000,17,PRCP,1,0.0104040237145006,VP,0.0047876804924565,0.5398241465190362,1,True,Rest of CONUS
14092750,17,PRCP,1,0.0094151667751529,SRAD,0.0028338556414018,0.6990116363227376,1,True,Rest of CONUS
14096850,17,PRCP,1,0.0050648839306129,Tair,0.0025296199796303,0.5005571668995401,1,True,Rest of CONUS
14137000,17,PRCP,1,0.0141336258782975,SRAD,0.0048279595305446,0.6584061604490296,1,True,Rest of CONUS
14138800,17,PRCP,1,0.01823090025271,SRAD,0.00787381028404,0.5681063373231079,1,True,Rest of CONUS
14138870,17,PRCP,1,0.0128651541168193,SRAD,0.006811583614636,0.4705400687170273,1,True,Rest of CONUS
14138900,17,PRCP,1,0.0188897372885271,SRAD,0.0088269368449771,0.5327125671388643,1,True,Rest of CONUS
14139800,17,PRCP,1,0.0219976690763605,SRAD,0.008119311406749,0.6309012841967738,1,True,Rest of CONUS
14141500,17,PRCP,1,0.0216569506912271,SRAD,0.0096776619023163,0.5531382954001658,1,True,Rest of CONUS
14154500,17,PRCP,1,0.0157421523876729,SRAD,0.010947175149569,0.3045947669683766,1,True,Rest of CONUS
14158500,17,PRCP,1,0.0187361078487606,SRAD,0.0080175491053335,0.5720803290602395,1,True,Rest of CONUS
14158790,17,PRCP,1,0.0182490790840703,SRAD,0.0096776274355648,0.4696922846910975,1,True,Rest of CONUS
14166500,17,PRCP,1,0.0286973402999062,SRAD,0.012385288208399,0.5684168609716251,1,True,Rest of CONUS
14182500,17,PRCP,1,0.0065473101252285,SRAD,0.004068171525558,0.37864994207586566,1,True,Rest of CONUS
14185000,17,PRCP,1,0.0168010487920584,SRAD,0.0095982386153101,0.4287119373257793,1,True,Rest of CONUS
14185900,17,PRCP,1,0.0246919205042824,SRAD,0.0147887881283458,0.40106772473283586,1,True,Rest of CONUS
14187000,17,PRCP,1,0.0116952990886025,SRAD,0.0104616474701689,0.10548269087327908,1,False,Rest of CONUS
14216500,17,PRCP,1,0.014155502980447,SRAD,0.0039821795264221,0.7186832900305495,1,True,Rest of CONUS
14222500,17,PRCP,1,0.0111543217669059,SRAD,0.0062861815848878,0.4364353372395563,1,True,Rest of CONUS
14236200,17,PRCP,1,0.0115932079118411,SRAD,0.0072359559130724,0.375845239031578,1,True,Rest of CONUS
14301000,17,PRCP,1,0.0249464671217908,SRAD,0.0123570134490132,0.5046587803922216,1,True,Rest of CONUS
14303200,17,PRCP,1,0.0215041273553413,SRAD,0.010389051589608,0.5168810425117057,1,True,Rest of CONUS
14305500,17,PRCP,1,0.0200011104275427,SRAD,0.012934533842788,0.35330921302367346,1,True,Rest of CONUS
14306340,17,PRCP,1,0.0210461910350162,SRAD,0.0100586106391499,0.5220697834389795,1,True,Rest of CONUS
14306500,17,PRCP,1,0.0341391693766854,SRAD,0.0172388127271831,0.4950429948375964,1,True,Rest of CONUS
14308990,17,PRCP,1,0.0099208280880365,SRAD,0.0057789281720692,0.417495382362487,1,True,Rest of CONUS
14309500,17,SRAD,1,0.0140277711713741,PRCP,0.0135246154838319,0.0358685411527791,1,False,Rest of CONUS
14316700,17,PRCP,1,0.019048748332281,SRAD,0.0152550476518398,0.19915747818517798,1,False,Rest of CONUS
14325000,17,SRAD,1,0.0163306045073669,PRCP,0.0144745852604907,0.11365281952905855,1,False,Rest of CONUS
14362250,17,PRCP,1,0.0025114921289274,SRAD,0.0011915120976049,0.5255760175868969,1,True,Rest of CONUS
14400000,17,PRCP,1,0.0199226756082969,SRAD,0.0181409041298531,0.08943434674516168,1,False,Rest of CONUS
