gauge_id,tau_star_PRCP,tau_star_SRAD,tau_star_Tair,tau_star_VP,TE_star_PRCP,TE_star_SRAD,TE_star_Tair,TE_star_VP,n_sig_PRCP,n_sig_SRAD,n_sig_Tair,n_sig_VP
05593575,5.205104710988913,11.549216019931695,21.41682109705283,,0.0018015879319233001,0.0026743120481260217,0.0025025114305063665,,4.0,7.0,5.0,
05593900,8.577679293489503,19.014187973126845,17.81099007552504,17.482103465297172,0.001626016437113427,0.0026185768923741508,0.0024677197415513266,0.0025795366407160925,9.0,8.0,17.0,16.0
05595730,5.4512768625623504,17.181993113735313,24.08782418129377,22.0,0.0015352026831154952,0.002685892859888447,0.002448721716902138,0.0028578314834378,6.0,6.0,11.0,1.0
06037500,1.5315274936582663,14.693815775264849,13.652118472514521,11.290968778363595,0.003912915694999867,0.004329439759277969,0.0032127952997588758,0.0024543875120756416,2.0,30.0,30.0,19.0
06043500,12.810634184947322,14.74658455175557,13.207604917032167,13.915435170678261,0.0016936392266470072,0.0048263815711096615,0.0033694122261992312,0.0029723402330225617,15.0,30.0,30.0,30.0
06154410,10.537755392010252,24.301913284117614,,15.587972747305678,0.0011591039018884726,0.002262924041106142,,0.0017410688961023999,20.0,7.0,,2.0
06188000,11.70324356636403,14.081979490074996,13.260887560478976,12.991059660370238,0.002109581655811392,0.0049154163647630025,0.00448888301241897,0.0032277656990933145,7.0,30.0,30.0,27.0
06191500,13.59512187985281,13.952753614340944,13.564201463887503,14.372714833805563,0.0015790730518375762,0.004416838583630502,0.004061488290736133,0.0028483409641868822,14.0,30.0,30.0,30.0
06221400,13.034882306912019,15.512729773309786,13.291549406012667,12.808797871644822,0.002620722325113699,0.010993609724696462,0.008459218470338314,0.005493426735075164,19.0,30.0,30.0,30.0
06224000,14.512691679247128,14.984056499351702,13.623366254096975,11.110232188274567,0.0018468417351210943,0.007018295380275091,0.004284237190985045,0.0028366513368728186,16.0,30.0,30.0,25.0
06278300,15.53671763737569,14.519859833221297,10.211269541467205,3.9313633155214043,0.0020775234061978015,0.0052644763476754845,0.0029034990602782662,0.0025680949645813704,25.0,30.0,20.0,7.0
06280300,13.155024816585936,14.272435255134965,13.68556927559579,13.489137847116382,0.0017088338110328157,0.005730035519907793,0.003803159246125605,0.0025518255034016894,13.0,30.0,30.0,30.0
06289000,14.554306553354309,14.79714924899276,15.180914186921472,7.902525106289631,0.0016089570450405555,0.003298573097533323,0.0021175107211039985,0.00156192302940201,23.0,30.0,29.0,13.0
06291500,11.43387910740319,15.525578023540854,17.56171600575924,11.104616925642567,0.0021270983372059945,0.004001189264474945,0.003068606602144704,0.0029364365592286614,21.0,28.0,22.0,19.0
06311000,15.082350118234986,15.02773698310342,9.34402053426168,6.692632140172033,0.001972862531001128,0.004166250897436541,0.0023134339203482,0.0019297087825030374,26.0,30.0,6.0,5.0
06332515,5.227817571974213,8.0,,,0.001659108395426232,0.0027548363131015,,,4.0,1.0,,
06339100,5.21887896961683,13.008742254596909,17.62737123058498,,0.0011627377924538352,0.0013957800968335656,0.0013967812327537377,,5.0,2.0,6.0,
06339500,7.270749371246207,13.012543041125705,24.0,,0.0009082590460957593,0.0015519319068689073,0.0013762560129845,,4.0,2.0,1.0,
06344600,7.14340165305914,17.194690342591564,23.868103151874244,,0.0011308911054119647,0.0016517691920735773,0.001471335925876969,,4.0,8.0,5.0,
06350000,10.7888904191713,7.0,14.816781808811955,,0.001208882779679867,0.0022104798204882,0.0022378279965037063,,7.0,1.0,9.0,
06352000,16.74676746916201,12.0,23.0,,0.0011644174924674896,0.0022856881514157,0.002036370817162,,4.0,1.0,1.0,
06353000,19.91841753032735,1.0,23.0,,0.0011135861246359103,0.0021375215130272,0.0025183603079782,,5.0,1.0,1.0,
06354000,2.0,1.5054070170677287,19.949049211641693,,0.0010659019816101,0.002153636400325267,0.0022180024071343568,,1.0,2.0,14.0,
06360500,10.674691070405984,11.299041377828912,,,0.0017810056717073063,0.0027870910139618944,,,16.0,3.0,,
06404000,7.795511341085294,21.481748780707363,6.0345184769826945,6.871795655353423,0.000958493140345679,0.0015360584978905563,0.0012754044203719898,0.0013166859265245352,14.0,7.0,9.0,8.0
06406000,11.057937561762856,17.71117672922786,6.390349002472487,9.784669893865384,0.0013777453162021015,0.00217903614643604,0.0019519760907724486,0.0017915643401554286,22.0,8.0,6.0,11.0
06408700,10.688800658816858,12.789682883196905,16.647196352021073,21.45810752598785,0.001554331628544781,0.0021297679624987507,0.002051578009969647,0.0018342985247317121,9.0,17.0,11.0,6.0
06409000,12.150319604239472,14.761835687324458,8.37895347069224,,0.0017031396809311446,0.0032732800057179395,0.0023938525451007745,,12.0,29.0,5.0,
06431500,9.30534029099112,15.132038625932594,24.0,14.0,0.0015227089682182358,0.002491514865743228,0.0020387481152039,0.0018628993019253,18.0,14.0,1.0,1.0
06440200,7.514972174597766,21.124131179500004,23.0,3.5202848343561524,0.0013820705384980717,0.0023553476661310906,0.0024586274786219,0.0017374821896756997,16.0,4.0,1.0,2.0
06441500,5.447601145377653,20.26961311574748,19.50464120611673,4.0,0.0021105116608064146,0.003212174425747846,0.003053029425861356,0.0027960314056275,10.0,8.0,4.0,1.0
06447000,6.005747355587351,13.622082643841035,5.382913838535569,3.3935875874598143,0.0019550741741961547,0.002893193676343689,0.002582774777007856,0.0023350179221402634,15.0,16.0,3.0,6.0
06447500,8.99558977125414,17.49716268163097,18.629970035228848,29.0,0.0013350404494311481,0.0018953150647854058,0.0017701971415502338,0.001762149155606,3.0,2.0,7.0,1.0
06450500,7.9365822976684735,17.036773894861902,,,0.0009260398031750918,0.0015321527267830924,,,10.0,6.0,,
06452000,7.914474654832745,14.077744105013968,15.646892079350375,2.5141010797744197,0.0021108819070718423,0.0030934037002052148,0.0028086017990661145,0.0025662162566601697,17.0,14.0,17.0,4.0
06453600,8.947859677149216,21.292052779343695,22.0,19.99564665733964,0.0017038837459613476,0.002465538752861111,0.0025226712873257,0.0024350790990315075,12.0,7.0,1.0,2.0
06464500,7.749921406427463,12.991535594796263,17.495910678781826,,0.002064771247991265,0.002834175415780167,0.0028970617375345077,,9.0,13.0,9.0,
06468170,2.5348008578120673,,10.583198592002722,,0.0010679910796058,,0.0017845210072523715,,2.0,,2.0,
06468250,9.172733314358531,25.0,,,0.001172919199029741,0.0022093313336688,,,4.0,1.0,,
06470800,8.143439578984431,,,,0.0012845749856172932,,,,4.0,,,
06477500,11.447947462415037,10.547816343969231,,20.0,0.0014452011417812403,0.0021611509870175997,,0.0020823760282171,19.0,2.0,,1.0
06479215,3.766585238800741,17.567766773016245,,,0.0013904350347565533,0.0021811515253701745,,,4.0,2.0,,
06479438,6.140224754282478,16.315269422469786,2.462363120773882,,0.0009289670293196828,0.0017002891549573935,0.0018438835429133598,,3.0,4.0,2.0,
06601000,12.6913149923604,13.890680394264242,19.57297132931388,8.533625023996134,0.0009835744440132375,0.0014918678121423013,0.0012637131197943668,0.0012535754545871748,7.0,5.0,2.0,9.0
06614800,13.364807916226809,14.685703100593564,15.482882998059159,13.808228283236803,0.0017357704657219258,0.0036809484639745683,0.0033297036066613143,0.0027514357945217782,4.0,30.0,30.0,29.0
06622700,12.096549061575288,14.191219846353,14.241701303698976,13.437617761491325,0.0018080728108341327,0.003837181201741209,0.0036194179103017136,0.0029181650568413393,5.0,30.0,30.0,28.0
06623800,14.603184297144157,13.457572946176407,13.657019133764306,11.84761638153512,0.0016749416334061234,0.00274656190052141,0.0030130462407321314,0.002296817367452924,3.0,29.0,30.0,24.0
06632400,15.887676009098541,14.688891173141526,13.863894183863481,12.78737148947993,0.001219693072951005,0.003289221087323953,0.003060489118157421,0.002294161669785558,10.0,30.0,30.0,28.0
06746095,16.867967011380127,14.36345299047205,14.905772440663323,13.814561710671063,0.0019425067398035614,0.0037997031417568226,0.0036503535493188958,0.003089811996224549,8.0,30.0,30.0,29.0
06784000,10.283083167513231,14.795606962920575,14.766006409892238,14.392285798886999,0.001235059892228827,0.0020086169284017786,0.0018952833854968393,0.0019663707300258022,12.0,8.0,18.0,24.0
06803510,13.770004363479947,22.086126912343765,13.456756069653347,13.485549602379969,0.0006374734350506083,0.0009608550340953667,0.000975307265595185,0.001038950804910672,7.0,2.0,3.0,23.0
06803530,13.821080521867776,26.658484024149733,12.255261325075553,14.279561126848835,0.00062476617718056,0.0008687000947304354,0.000872745916916854,0.0009592149424905258,9.0,5.0,21.0,29.0
06814000,11.038159529070898,13.950443219790168,7.460481195107054,7.81066861416833,0.002004494106205036,0.0032030090046145793,0.003047648316735538,0.003180181830855263,16.0,9.0,5.0,14.0
06847900,16.47316289356116,28.0,15.825052643450082,,0.0007382888556375682,0.001081639112258,0.0008583150053458681,,11.0,1.0,3.0,
06853800,10.757705765431497,22.092711360188154,,9.766661405488277,0.0015241635085380045,0.0025158793190776275,,0.002337980322876996,18.0,3.0,,16.0
06876700,10.984537144676384,25.52327587195744,,10.027613930096042,0.0012323426097717752,0.0020476429212141394,,0.0017981832959079653,22.0,3.0,,2.0
06878000,10.785311097530375,19.251989614072496,,8.020466749009197,0.0019462131744216664,0.002975900382360249,,0.0028191251441361527,21.0,3.0,,8.0
06879650,12.728129123226198,19.771432312739876,5.0,8.92839728831249,0.0010176624698346984,0.0015371018774987515,0.0013805948469524,0.0013888376975028495,13.0,5.0,1.0,11.0
06885500,10.459380515512253,17.839996087212082,13.868210012721317,15.072913678522573,0.0019739411440522704,0.002999266234125388,0.0028228070596065078,0.0030684916914031396,19.0,5.0,14.0,25.0
06888500,9.977409395411003,16.86276627650701,1.0,9.511622577252991,0.0013224043247072317,0.0022161151700250256,0.0018735695097509,0.0020168058474322468,17.0,4.0,1.0,11.0
06889200,8.41191896367889,26.031839975853945,8.754903587532079,6.987767323198484,0.000602433372741804,0.0007696230701136734,0.0006394045078195846,0.0007713172163101307,7.0,3.0,11.0,12.0
06889500,7.746509636612272,27.015117915244325,9.369485991149645,10.221327434244147,0.000885308503677002,0.0015243328492044455,0.001281941165511538,0.0013560056547426936,10.0,5.0,7.0,15.0
06892000,8.18576130181245,11.404817677084173,,6.5151349750030505,0.001484077482728025,0.002322521058698144,,0.002298248905026115,15.0,3.0,,5.0
06903400,6.141665809924328,17.33483154739472,,,0.0008342007303749215,0.0008449023168000058,,,2.0,2.0,,
06906800,6.160771688277799,1.0,,2.0,0.001796162084704982,0.0040443612556499,,0.0024597775809298,9.0,1.0,,1.0
06910800,11.694349545247999,18.99392177520141,6.449725242948914,7.809204296846939,0.000651231513617651,0.0009936708953361736,0.001047921409703139,0.001072483231912191,8.0,2.0,8.0,10.0
06911900,13.31421547957935,19.292985563227056,14.0,4.892654356108411,0.0008679541016248405,0.001295083829930796,0.0012642358714831,0.00133204326154376,8.0,4.0,1.0,4.0
06917000,5.884043207445234,1.0,,,0.0009799050313956817,0.0012922119759177,,,6.0,1.0,,
06918460,5.660028115581527,1.0,13.459882162913912,2.010786818838266,0.0007299839756455796,0.0013011048210154,0.001114974587758111,0.001202529041195775,7.0,1.0,2.0,2.0
06919500,6.631496049869932,12.962730661888273,18.17780757137189,16.484699463560045,0.0017198775154539194,0.0026500966690462873,0.0025103720016894757,0.002791239042561879,13.0,4.0,18.0,10.0
06921070,7.22730162050427,8.481152490706574,12.0,,0.0013719280805369277,0.0021030755125644616,0.0020607189183913,,6.0,3.0,1.0,
06921200,8.449350420934923,13.7453288651836,15.131485735416335,13.3419002582713,0.0014534066898323,0.002496574279551518,0.0021264441676549293,0.0022384819334735993,11.0,2.0,10.0,10.0
06934000,6.690740033356734,8.953916570354052,12.604572539233471,13.97977670967611,0.0022588281006036995,0.0029575850642963968,0.002471047181400374,0.0027885052855580288,13.0,3.0,3.0,2.0
07014500,5.055407839238212,12.35581462899179,15.001301567947927,10.988974572700862,0.0018140653489663013,0.0028536095000981903,0.0025390437185836235,0.0028941831607427596,11.0,4.0,11.0,4.0
07056000,7.5259781681490665,14.686482049233032,16.45684502393762,16.0,0.0010311594250871584,0.0014382764718876776,0.0014303823598625597,0.0013280794073253,8.0,6.0,8.0,1.0
07057500,9.711155534790967,11.871273830962748,16.208588004653627,,0.001074969275673978,0.0016083189152739715,0.0016624871473192705,,7.0,2.0,5.0,
07060710,8.069475126437998,6.898199299481548,16.458641297071825,,0.0007634807854956999,0.0009324161151495572,0.0009093560498564727,,4.0,2.0,2.0,
07066000,6.779544316424216,2.9000194785959157,16.9004980661648,19.237321249166158,0.0012424943486848289,0.002145096861910922,0.002055407476433895,0.0021700892575728173,9.0,3.0,20.0,9.0
07067000,7.8924912633763045,5.816583633396491,18.41424742377866,1.0,0.0015630240824051455,0.0027738476827361665,0.0027550716339226726,0.0028651431841293,9.0,3.0,3.0,1.0
07068000,7.707906917149482,9.647584477816961,18.58187273610005,,0.0018892724554736954,0.0033124934303114468,0.0029115182192466188,,12.0,6.0,2.0,
07071500,10.08287047458623,5.445023275981434,16.661620764389337,13.019707979777722,0.0010709040372798065,0.0020753280369461727,0.0018479761147914804,0.0018392431571239592,12.0,4.0,10.0,5.0
07083000,12.039622185025648,14.774830205014949,14.12708905044176,13.017298023600933,0.0017917016083198365,0.00513022747087327,0.003734057189683137,0.0034501191324475887,4.0,30.0,30.0,28.0
07142300,7.983967102353036,15.214768763234625,,8.0,0.0006885900636721881,0.0010070139638985458,,0.0010250910327372,9.0,4.0,,1.0
07145700,9.494436188851825,1.0,,4.9080722507592265,0.001276095028580714,0.0020234913004766,,0.00202482174566074,14.0,1.0,,2.0
07148400,7.74229397680647,16.639420974651276,8.027508943330114,8.484495550898457,0.0013479719704425053,0.002126851902877696,0.002103067502382031,0.002115962104377473,11.0,10.0,12.0,14.0
07149000,7.958537574385552,10.10276358173097,8.0,9.434113946878629,0.0013983218844152501,0.0023221538312004526,0.0020158641603365,0.0022654137141135382,12.0,4.0,1.0,14.0
07151500,10.874883013549514,29.0,,6.988363694935698,0.0011630020741062626,0.001924670799157,,0.0018675895333195049,9.0,1.0,,3.0
07167500,4.548105335249295,24.0,,12.616021830683454,0.0008146099177029228,0.001566197497006,,0.0013754363512551153,7.0,1.0,,4.0
07180500,10.255028730021111,24.75024996524472,4.2840122044764035,8.96721703201033,0.0009430300486941693,0.00159970003401186,0.0015573154914558,0.0016922975815710627,12.0,2.0,3.0,14.0
07184000,6.267275409814654,1.0,,,0.0008660722594926596,0.001700917629384,,,6.0,1.0,,
07195800,14.320809549984542,11.495423815954188,19.353316929352783,2.9999999999999996,0.0011560237079780147,0.0017668613204261058,0.0015545440481710433,0.0015344203205116997,12.0,6.0,3.0,1.0
07196900,15.471577694626259,23.692240053070336,16.299071832567233,17.375657792833866,0.0012997641953822598,0.002099831594693866,0.0018895953241477145,0.0019840914531742827,9.0,5.0,6.0,4.0
07197000,10.77081396295764,14.670046833109309,13.191473085513373,11.321179331473278,0.0009748508588724052,0.0014230936695821177,0.0013844167037768982,0.0014358267268971133,7.0,6.0,9.0,9.0
07208500,11.823129883753463,14.325279291306762,17.97130857770035,9.0,0.0016462378143806409,0.0030613097916973304,0.00249098181870548,0.0023582910148961,10.0,24.0,6.0,1.0
07226500,9.964925991346771,,11.917724880816667,12.74087847480382,0.001001299388892459,,0.0012590025283678106,0.0014106794747102823,16.0,,11.0,22.0
07261000,9.179852924027962,15.480533637913059,15.286253659333951,14.733523879931543,0.0014359994359544122,0.0028361227984584894,0.0030448505878960183,0.0028046697843315863,8.0,19.0,30.0,24.0
07263295,7.180683855984499,13.809833875437292,16.2768983660266,16.114521313753343,0.0013497474715956574,0.0018737953474632356,0.001911551008818133,0.001936129438897709,6.0,6.0,23.0,15.0
07290650,7.6888971169067775,8.589443771454889,16.425346537319438,16.098152927364648,0.001487003939981827,0.002151235296862501,0.0027652768301661902,0.0027534041443335626,8.0,7.0,29.0,29.0
07291000,9.832963196967217,11.051349597562297,16.6668529444683,16.666383700560022,0.0011752443817513135,0.0017476572049865532,0.0019458390869246346,0.0019989396118640194,6.0,9.0,24.0,11.0
07292500,7.476006034499752,14.171627085064001,16.2764163767988,15.280133703023976,0.0016569387679744793,0.0026702712775041096,0.003028200966067545,0.0028017749494209814,8.0,16.0,29.0,22.0
07295000,11.51961760619269,17.519862346636454,16.594357122696643,15.735363703386325,0.0016216664991409579,0.0025287774203940315,0.0030074935398559963,0.0030267790253771364,4.0,12.0,29.0,27.0
07299670,8.505457761868115,,,4.409444885456321,0.0008841076305467562,,,0.001487586467382559,6.0,,,5.0
07301410,11.2058136176789,14.124022635433205,19.71573240302435,2.9999999999999996,0.001130473765253023,0.0017976770972428357,0.0017337823444169595,0.0017376539850745998,14.0,2.0,3.0,1.0
07301500,5.392961780950778,12.664928588185262,,10.77167439699782,0.0010262327423634593,0.001376224126721069,,0.0014284061298849755,8.0,2.0,,7.0
07315200,7.422229707214038,1.9876081576893105,,10.185752082722217,0.0006030682763631982,0.0010406812481662333,,0.0009809309248239122,11.0,3.0,,3.0
07315700,5.16585224075832,1.0,,15.814009285132379,0.0009952659313163506,0.0023558232415003,,0.0015202981421032272,9.0,1.0,,2.0
07335700,11.140820625585468,7.6258886695679955,12.686710126974656,13.802346218583088,0.0013970413697801704,0.0025923262187166783,0.0024654252725563102,0.0022821215675618567,5.0,6.0,7.0,2.0
07340300,6.23177294816991,14.99269556361152,17.37468708129558,14.762766099235591,0.0013223149794562975,0.0027073855074752585,0.002857276627766221,0.0026272822205856473,5.0,11.0,26.0,16.0
07346045,6.981401081471221,9.617229194073671,16.763618645665414,,0.0018279496686660563,0.0025861228060997015,0.002095809859521503,,12.0,7.0,4.0,
07359610,11.69800981337051,11.897222280176598,12.97041198103702,19.7080853598356,0.0010533469757728015,0.0014824630666859617,0.0014233300797209694,0.0014195402403245393,5.0,5.0,13.0,8.0
07362100,9.812326080209116,14.045019175463555,,,0.0014667353955143266,0.0022671040311021406,,,15.0,11.0,,
07362587,10.205640939365878,14.868256614097971,21.531363336644063,18.595009186737943,0.0009243385211105193,0.0015844532119150675,0.0015004766331177047,0.0014773229322794163,2.0,4.0,4.0,5.0
07373000,1.3031413296748926,12.706960909141928,22.194349003619624,25.184950177806023,0.0019849728136894333,0.0013303553776356585,0.0013667427756808464,0.0013257871780125248,2.0,11.0,6.0,4.0
07375000,1.4750724352748898,5.48012784616108,,28.02821643695475,0.00216188598602415,0.00157945626022325,,0.0016495539800992268,3.0,5.0,,2.0
07376000,2.17942657256632,7.4471699888732585,17.960942048290978,18.50196049177532,0.003404882045597473,0.0022179655940969436,0.0017824692651614452,0.0019636529939718625,5.0,8.0,15.0,8.0
08013000,2.731749924062558,8.384904945695482,16.067014267817047,16.114878339386838,0.002808996010317496,0.002027225694566459,0.0019105554452401431,0.0023023737386671248,5.0,11.0,27.0,9.0
08014500,4.080861041528349,3.5406264800721203,16.01135515410263,11.604494962850527,0.0020963473744461934,0.002437601267367412,0.002038846538430534,0.0022387922897712208,6.0,4.0,21.0,9.0
08023080,4.739405910870798,14.073390416238718,16.87175899488409,14.61537323768653,0.0018155019224743686,0.0031390703928577466,0.0032391609964620947,0.0030783221249695144,7.0,14.0,27.0,22.0
08025500,7.172100424267148,5.878055660104857,17.347709941082407,11.325055684068978,0.0011192618612366292,0.002093800146882135,0.0020539488760487035,0.002206647941269478,7.0,3.0,15.0,4.0
08029500,4.4926150352032534,7.963404280750067,22.0,,0.0004908295024790318,0.0007472589619634428,0.0006884232223559,,4.0,3.0,1.0,
08050800,9.088506015078416,27.0,7.000000000000001,1.0,0.0010983371991161383,0.0013450043726559,0.0014313139263654,0.0015602112955436,6.0,1.0,1.0,1.0
08066200,4.0782683121618035,13.110413367158687,,14.590835172556668,0.0006196955503101609,0.0012459101571139052,,0.0012093720368046965,4.0,4.0,,2.0
08066300,7.09031434582087,8.356278839633925,1.0,1.0,0.00100802993924341,0.0017917846562848533,0.0016136105423949,0.0019432892970183,7.0,3.0,1.0,1.0
08070000,7.404280682223427,10.875897643313309,,,0.0005872961762156975,0.0009435859797366747,,,7.0,6.0,,
08070200,6.850754878373077,8.93136051278566,28.193518521833862,,0.0007508527949706695,0.0009413456909296484,0.0009034591225277501,,5.0,3.0,2.0,
08079600,6.217124300213724,13.991286638070758,15.072752899208554,14.38111408260962,0.0006389469245018622,0.0010136821352396414,0.0009661472945038241,0.0010557209981663324,5.0,2.0,5.0,13.0
08082700,5.660032686684102,,,24.826016164522347,0.0005385391546890306,,,0.0005404295822129168,5.0,,,6.0
08086212,7.775191213351459,10.4339369905981,,25.338031093772397,0.000765464958038692,0.0013046367738778002,,0.0013335726648956827,8.0,2.0,,3.0
08086290,9.503015439620663,2.6143109580926867,9.293216768960516,12.59598070775811,0.000331581390730709,0.0005239645986150625,0.0004753921597508333,0.0005015519242056995,12.0,3.0,3.0,19.0
08101000,9.41943377714294,15.776196711463845,1.0,,0.0007425482223426842,0.0012542043315519275,0.0012392736794474,,6.0,6.0,1.0,
08103900,11.265291097703571,17.123032508678428,16.02545442630125,13.266244678720987,0.0009147351420526234,0.0015311724445828145,0.0014068674664418999,0.0017995259511167294,12.0,5.0,2.0,4.0
08104900,4.311195303734393,1.3789060350711517,,,0.0005729317483281108,0.0010637641447194667,,,5.0,2.0,,
08109700,7.703077051900953,4.348916690295216,15.87824133534302,9.970880292824361,0.0009796479032207015,0.0017417023395976733,0.0014344698830666034,0.0015877246974320635,16.0,7.0,7.0,3.0
08150800,7.139127376129264,8.057412761863837,6.0,,0.0006257707041117406,0.0009676679495075688,0.0008515083044551,,4.0,4.0,1.0,
08155200,7.865740501817608,5.538358946645369,3.0000000000000004,11.84926334487534,0.0012162254339639427,0.00201763351367673,0.0017865156167066003,0.0019475852942216132,11.0,5.0,1.0,5.0
08158700,7.399069146785448,4.482993744134245,17.20793402219955,14.210846071074206,0.001272611587574596,0.00216795328926771,0.0020450385880188635,0.0023000907304406002,11.0,4.0,2.0,3.0
08158810,11.971559403676611,4.963264188533904,,29.0,0.0006278756089936548,0.0011243933582918187,,0.0012418144100101,12.0,3.0,,1.0
08164000,9.671582869473585,8.987214453522189,,14.0,0.0006701346207814694,0.00087657506635769,,0.0009577514802729,12.0,3.0,,1.0
08164300,9.081864178915323,7.8443718497610275,,28.49739991786641,0.0009101863782581176,0.0017043188634333862,,0.0018474040229466983,11.0,6.0,,2.0
08164600,8.442267620771345,1.0,,15.685283292148743,0.0011259609857879069,0.0029024121537219,,0.0022164359395219096,11.0,1.0,,2.0
08165300,9.432306282934038,5.190088068254424,7.0,12.331942161237754,0.0005556779112937326,0.0008981543403771319,0.0007392935387412,0.0009878434576106646,5.0,4.0,1.0,14.0
08171300,9.274604336987004,9.811791030499071,,,0.0009075554290741,0.0015838136806884727,,,9.0,3.0,,
08175000,5.138330843557645,12.967534581707671,,26.0,0.0007259260410943454,0.0009324664458847464,,0.0012618737819187,6.0,2.0,,1.0
08176900,4.3849946400782756,7.679617865871645,,19.682491895086272,0.0009473807549928195,0.0013752248723840137,,0.0014827576574634245,5.0,3.0,,5.0
08178880,5.104133087802297,9.0,,22.500111805715,0.0005003782342805162,0.0004712381700996,,0.00048284858791540437,5.0,1.0,,2.0
08189500,1.9895025968891595,2.4577401013787346,,15.126380478353564,0.002192890908599853,0.0015307826713840999,,0.0014701185450376668,5.0,4.0,,2.0
08190000,4.945906245594168,6.837448054359924,,12.692259710481144,0.0010487031007761413,0.0010931584457495268,,0.0012039542009780033,5.0,4.0,,5.0
08190500,4.249322103117827,2.5476141562558063,,12.398502619193533,0.000527120311899853,0.0007391910695905001,,0.0006923258894450383,7.0,2.0,,4.0
08194200,8.059657231385465,1.475914313085394,,12.290796254757842,0.000933558556734105,0.001510513530542,,0.0016390836932605117,10.0,2.0,,14.0
08195000,2.7725249678001025,7.225903110437686,15.7871150202114,9.783783407393079,0.0008827295325082475,0.0010283562364453605,0.0009739511291827,0.0011671130794704435,6.0,6.0,2.0,14.0
08196000,5.09959201870771,14.175100872353854,,12.671173971624514,0.000606411471257975,0.0007919520033754442,,0.0007464444333854454,5.0,3.0,,13.0
08198500,6.051781042407348,1.0,,15.355421087528788,0.0005748596046347016,0.0010776893204296,,0.000918480489138044,8.0,1.0,,6.0
08200000,6.738204141812223,,,12.045106267105576,0.0003336260273193501,,,0.0005158455162297107,8.0,,,4.0
08202700,5.7522958933510715,1.0,,14.282600942694735,0.0006252221095219874,0.001115888194007,,0.001044579557138769,7.0,1.0,,7.0
08267500,19.908921298291858,14.00405818721203,13.877378897859309,14.236376766730567,0.0013174815402091403,0.003396133568295216,0.002507556338481698,0.0021188403841451756,5.0,30.0,29.0,12.0
08269000,12.548836762734856,12.73005596348021,14.534963270208358,11.94698840689433,0.0012735666814629452,0.003010721717450745,0.002255465368691213,0.0018744228552946684,8.0,27.0,30.0,14.0
08271000,14.73408618467984,13.383806505929524,14.135567694603871,14.081986412831641,0.0014569937865646105,0.0038392535236150944,0.002865392494548496,0.002343202809702334,7.0,29.0,30.0,14.0
08324000,7.285784722875326,13.459552364875625,15.410186640619774,7.899510108729283,0.0014701362421369174,0.002655703256904655,0.0022954303457233785,0.0019543641799142624,4.0,28.0,26.0,3.0
08377900,6.518858234339638,15.048716752349032,7.708474479865413,12.470683002896866,0.0012680641591738479,0.00260183526028382,0.0019495531868948153,0.002060643695100645,6.0,28.0,9.0,9.0
08378500,5.995679311074288,14.994780107773785,12.82290856348121,14.89479771744929,0.0014537356433947397,0.0031314595949365957,0.0021088491615602737,0.002386727573708112,5.0,30.0,20.0,25.0
08380500,8.598519922841842,13.251645232293484,12.720788222540001,14.240210559240825,0.0008067425897485644,0.0012841679975641,0.001097097962604449,0.0015250239205184752,18.0,4.0,9.0,29.0
09034900,6.7996615568370995,14.98764705399245,14.19905056327709,13.81085712205514,0.0013816628905799905,0.003669211003921471,0.003066649288721937,0.0027626651381820453,3.0,30.0,30.0,30.0
09035800,9.0,13.114016522111417,14.364379803661373,13.421008131797256,0.0012705724894204,0.002734605415498409,0.0028908056416939902,0.0026061707464696705,1.0,27.0,30.0,28.0
09035900,21.489322975626017,14.28973850644616,14.309485617532763,14.057925563468192,0.0016965051036667792,0.0033832444423534344,0.003297429679340091,0.0027412112847839325,5.0,30.0,30.0,30.0
09047700,17.08216137287593,14.197992277878937,13.227981453538264,13.024445201919853,0.001102647516637948,0.001991917576206113,0.0016665753280408558,0.0017143343568380455,7.0,29.0,24.0,19.0
09065500,15.705877356174108,14.460767339762999,14.190311638712787,13.399667091758422,0.0020764526547896144,0.004366481897133397,0.003847749818964186,0.003537202855378625,8.0,30.0,30.0,28.0
09066000,10.430318631893488,13.048936355760485,14.338243849903817,14.146726712987133,0.0015823544303425524,0.002666273375745918,0.003342292872397297,0.002420679643403343,8.0,28.0,30.0,29.0
09066200,16.349912690484942,14.20077247356056,14.14900315384464,13.32063413203718,0.0019227468067481253,0.004025304174139146,0.004553526167521657,0.0037560920625694812,7.0,30.0,30.0,30.0
09066300,12.469407622508065,14.028180428210169,14.072081685410936,13.332749536228022,0.001226275285638882,0.0024236283284524134,0.0025061042949563054,0.0021192604426229157,4.0,30.0,29.0,28.0
09081600,1.3419807717240275,13.503713611430449,14.358753062792067,13.986589324779008,0.0025862481773257667,0.0042460423308091745,0.0033507343793700867,0.002696223706158054,2.0,30.0,30.0,30.0
09107000,9.370101173702729,14.208604326496664,14.35598736810856,13.758497647409643,0.00197577493382376,0.003961402182736084,0.0037463831559992624,0.0028061595091673852,4.0,30.0,30.0,24.0
09210500,12.10339246789286,13.63885489215645,14.576256180916758,14.192614273793588,0.0017288250962105719,0.003589160975657307,0.0033595089665451436,0.0021039051774413386,16.0,30.0,30.0,23.0
09223000,20.904550435079038,14.934742999152768,14.362295574700479,10.761250731088785,0.0015703449005126,0.0027596609113152712,0.002334365433401655,0.0017373659461003637,6.0,29.0,30.0,18.0
