gauge_id,Source,Target,Bins,Lag,TE_nats
04256000,PET,Q,5,1,0.0026225676521207664
04256000,PET,Q,5,2,0.0022351916323354593
04256000,PET,Q,5,3,0.0018045750307147668
04256000,PET,Q,5,4,0.0017252608714395101
04256000,PET,Q,5,5,0.0019607906231949024
04256000,PET,Q,5,6,0.0020665713099681654
04256000,PET,Q,5,7,0.001717492728047984
04256000,PET,Q,5,8,0.00221628933222931
04256000,PET,Q,5,9,0.0020196148848233703
04256000,PET,Q,5,10,0.001836182936931982
04256000,PET,Q,5,11,0.001688319551444148
04256000,PET,Q,5,12,0.0019795121087323453
04256000,PET,Q,5,13,0.0022883167983678426
04256000,PET,Q,5,14,0.0022132988088143374
04256000,PET,Q,5,15,0.0018139718175264885
04256000,PET,Q,5,16,0.0016518906854778026
04256000,PET,Q,5,17,0.0020358022163047967
04256000,PET,Q,5,18,0.0025130959839919503
04256000,PET,Q,5,19,0.0020043547230950143
04256000,PET,Q,5,20,0.001676898519025985
04256000,PET,Q,5,21,0.0020293611969379316
04256000,PET,Q,5,22,0.0018622088872852355
04256000,PET,Q,5,23,0.0016179206179054023
04256000,PET,Q,5,24,0.0017488812640601703
04256000,PET,Q,5,25,0.001766573964943785
04256000,PET,Q,5,26,0.0015486991525000132
04256000,PET,Q,5,27,0.001736734602284573
04256000,PET,Q,5,28,0.0021219378482667944
04256000,PET,Q,5,29,0.0015580102378541655
04256000,PET,Q,5,30,0.002199022456552832
04296000,PET,Q,5,1,0.005418213495042734
04296000,PET,Q,5,2,0.005074926592451179
04296000,PET,Q,5,3,0.004083207806489075
04296000,PET,Q,5,4,0.004621791844786061
04296000,PET,Q,5,5,0.004072898558496851
04296000,PET,Q,5,6,0.004585789408294572
04296000,PET,Q,5,7,0.0035072165043897874
04296000,PET,Q,5,8,0.00393523427230319
04296000,PET,Q,5,9,0.004034844574322682
04296000,PET,Q,5,10,0.004082816520224297
04296000,PET,Q,5,11,0.003655741713843752
04296000,PET,Q,5,12,0.004011005783379262
04296000,PET,Q,5,13,0.003988164224581425
04296000,PET,Q,5,14,0.004588057135902102
04296000,PET,Q,5,15,0.004775944145762823
04296000,PET,Q,5,16,0.004226503384892943
04296000,PET,Q,5,17,0.003999144474283345
04296000,PET,Q,5,18,0.004462101639173599
04296000,PET,Q,5,19,0.004009687281330054
04296000,PET,Q,5,20,0.003279968621469731
04296000,PET,Q,5,21,0.0037309831919443703
04296000,PET,Q,5,22,0.003972955432928138
04296000,PET,Q,5,23,0.0032935832961273337
04296000,PET,Q,5,24,0.0036412236991779645
04296000,PET,Q,5,25,0.004003966924486679
04296000,PET,Q,5,26,0.0039733138710137395
04296000,PET,Q,5,27,0.003970835730671862
04296000,PET,Q,5,28,0.004699241060204806
04296000,PET,Q,5,29,0.004250429982644022
04296000,PET,Q,5,30,0.003811473935141363
05056000,PET,Q,5,1,0.0017391198923484008
05056000,PET,Q,5,2,0.001739101800801529
05056000,PET,Q,5,3,0.0013829939823847004
05056000,PET,Q,5,4,0.0014830634044812468
05056000,PET,Q,5,5,0.0016331211976339105
05056000,PET,Q,5,6,0.002057240072098551
05056000,PET,Q,5,7,0.00210947839516043
05056000,PET,Q,5,8,0.001734820204533985
05056000,PET,Q,5,9,0.0013963640137682337
05056000,PET,Q,5,10,0.001105967483002429
05056000,PET,Q,5,11,0.0012825866466484453
05056000,PET,Q,5,12,0.0012824506365430866
05056000,PET,Q,5,13,0.0014064260277420193
05056000,PET,Q,5,14,0.0009726413083984004
05056000,PET,Q,5,15,0.0010607028407358249
05056000,PET,Q,5,16,0.0010101681324857503
05056000,PET,Q,5,17,0.0009172187214370187
05056000,PET,Q,5,18,0.0009043178744452957
05056000,PET,Q,5,19,0.0006559150753316229
05056000,PET,Q,5,20,0.0008968998972037762
05056000,PET,Q,5,21,0.0009673516055124093
05056000,PET,Q,5,22,0.0007931131425781418
05056000,PET,Q,5,23,0.0007714557907060049
05056000,PET,Q,5,24,0.000683510403647461
05056000,PET,Q,5,25,0.0006932043032377017
05056000,PET,Q,5,26,0.0009476757794054103
05056000,PET,Q,5,27,0.0006285378295255856
05056000,PET,Q,5,28,0.0007464047937766755
05056000,PET,Q,5,29,0.0008453557455830873
05056000,PET,Q,5,30,0.0007640876817748832
05057000,PET,Q,5,1,0.002255364461504289
05057000,PET,Q,5,2,0.0020359439628793163
05057000,PET,Q,5,3,0.0020331005124574197
05057000,PET,Q,5,4,0.0024809097977494254
05057000,PET,Q,5,5,0.0020806092858714487
05057000,PET,Q,5,6,0.0015178545393720044
05057000,PET,Q,5,7,0.00130810237931267
05057000,PET,Q,5,8,0.0022479107349108463
05057000,PET,Q,5,9,0.001694403410126527
05057000,PET,Q,5,10,0.0014081410512574721
05057000,PET,Q,5,11,0.0016517017179164262
05057000,PET,Q,5,12,0.001978782728542655
05057000,PET,Q,5,13,0.0014706834431876814
05057000,PET,Q,5,14,0.0011172563835837868
05057000,PET,Q,5,15,0.0016923540439071072
05057000,PET,Q,5,16,0.0014138852572168625
05057000,PET,Q,5,17,0.0011265094669667408
05057000,PET,Q,5,18,0.001037088509114742
05057000,PET,Q,5,19,0.0012421118769978812
05057000,PET,Q,5,20,0.0010383734539973488
05057000,PET,Q,5,21,0.0009663844158146473
05057000,PET,Q,5,22,0.0011287185471553773
05057000,PET,Q,5,23,0.0009652318023140594
05057000,PET,Q,5,24,0.0010321073449435225
05057000,PET,Q,5,25,0.0006879825740073175
05057000,PET,Q,5,26,0.000963605656566946
05057000,PET,Q,5,27,0.0005851770021100267
05057000,PET,Q,5,28,0.0009787649288558464
05057000,PET,Q,5,29,0.0007810926885582492
05057000,PET,Q,5,30,0.0006968877266986528
05057200,PET,Q,5,1,0.002312804700317306
05057200,PET,Q,5,2,0.0025152951695957826
05057200,PET,Q,5,3,0.00220215390922672
05057200,PET,Q,5,4,0.001993140999268825
05057200,PET,Q,5,5,0.0016380730978329816
05057200,PET,Q,5,6,0.0016220564783827746
05057200,PET,Q,5,7,0.001581347853410714
05057200,PET,Q,5,8,0.0017812375826907756
05057200,PET,Q,5,9,0.0013941027464800942
05057200,PET,Q,5,10,0.001243847042205648
05057200,PET,Q,5,11,0.0014918313217009843
05057200,PET,Q,5,12,0.0012209110812711754
05057200,PET,Q,5,13,0.001237751176479257
05057200,PET,Q,5,14,0.0014979858102673327
05057200,PET,Q,5,15,0.0017865554687637314
05057200,PET,Q,5,16,0.0014733820120436253
05057200,PET,Q,5,17,0.0014087616608121911
05057200,PET,Q,5,18,0.0012464030564061784
05057200,PET,Q,5,19,0.0014689043120584971
05057200,PET,Q,5,20,0.0011952461532156872
05057200,PET,Q,5,21,0.001181515814769843
05057200,PET,Q,5,22,0.0014990743965510311
05057200,PET,Q,5,23,0.0010846074017551999
05057200,PET,Q,5,24,0.0013515553697911048
05057200,PET,Q,5,25,0.001208448340575638
05057200,PET,Q,5,26,0.0011320132794835902
05057200,PET,Q,5,27,0.00116912833055334
05057200,PET,Q,5,28,0.0011756788452627759
05057200,PET,Q,5,29,0.0012849952243931678
05057200,PET,Q,5,30,0.0009324350548789856
05062500,PET,Q,5,1,0.0013167257544843824
05062500,PET,Q,5,2,0.0017703197982216895
05062500,PET,Q,5,3,0.0013635784337402146
05062500,PET,Q,5,4,0.001543778940305232
05062500,PET,Q,5,5,0.0015497259532773477
05062500,PET,Q,5,6,0.001162976448880984
05062500,PET,Q,5,7,0.0013320971250577879
05062500,PET,Q,5,8,0.0014642916605328155
05062500,PET,Q,5,9,0.0014450643442354832
05062500,PET,Q,5,10,0.001418360239064942
05062500,PET,Q,5,11,0.001418189550489446
05062500,PET,Q,5,12,0.0021491314373281445
05062500,PET,Q,5,13,0.0016907813506436414
05062500,PET,Q,5,14,0.0016052078061061098
05062500,PET,Q,5,15,0.0013612546498083383
05062500,PET,Q,5,16,0.0014676668373390517
05062500,PET,Q,5,17,0.001363537298970624
05062500,PET,Q,5,18,0.0011462090346491816
05062500,PET,Q,5,19,0.001333816661881787
05062500,PET,Q,5,20,0.0014682725894122756
05062500,PET,Q,5,21,0.0010568009672843326
05062500,PET,Q,5,22,0.0010887868286779262
05062500,PET,Q,5,23,0.0010934931024190464
05062500,PET,Q,5,24,0.0010940147347723167
05062500,PET,Q,5,25,0.0010589782918875301
05062500,PET,Q,5,26,0.001384043768073412
05062500,PET,Q,5,27,0.0011817785117693713
05062500,PET,Q,5,28,0.0012053409000387094
05062500,PET,Q,5,29,0.001416125479914196
05062500,PET,Q,5,30,0.0012669217404829292
05087500,PET,Q,5,1,0.00204945534543155
05087500,PET,Q,5,2,0.0020037289031108046
05087500,PET,Q,5,3,0.001804627395863359
05087500,PET,Q,5,4,0.002737962592065768
05087500,PET,Q,5,5,0.0023511941080733845
05087500,PET,Q,5,6,0.0023672865322407893
05087500,PET,Q,5,7,0.0021758117561267304
05087500,PET,Q,5,8,0.0018445840716579953
05087500,PET,Q,5,9,0.0023815613210168424
05087500,PET,Q,5,10,0.0018093541159659443
05087500,PET,Q,5,11,0.0013654024425942962
05087500,PET,Q,5,12,0.0018047647282399548
05087500,PET,Q,5,13,0.0015012400447022706
05087500,PET,Q,5,14,0.0017793797270172357
05087500,PET,Q,5,15,0.0015759898245916032
05087500,PET,Q,5,16,0.001637225994543079
05087500,PET,Q,5,17,0.001425635277838802
05087500,PET,Q,5,18,0.0018224569544312147
05087500,PET,Q,5,19,0.0016540293037051318
05087500,PET,Q,5,20,0.0016588768563716993
05087500,PET,Q,5,21,0.0014594052807348351
05087500,PET,Q,5,22,0.0013221470145787922
05087500,PET,Q,5,23,0.0013226518511609692
05087500,PET,Q,5,24,0.0011841852027809074
05087500,PET,Q,5,25,0.0013105002150988199
05087500,PET,Q,5,26,0.0013356371352758328
05087500,PET,Q,5,27,0.0012891933736192962
05087500,PET,Q,5,28,0.001549916601052248
05087500,PET,Q,5,29,0.0013721132379636153
05087500,PET,Q,5,30,0.0017214513571296441
05120500,PET,Q,5,1,0.0015875059350809947
05120500,PET,Q,5,2,0.001773093561766373
05120500,PET,Q,5,3,0.002132417445807458
05120500,PET,Q,5,4,0.0022601402907289347
05120500,PET,Q,5,5,0.002603683445071822
05120500,PET,Q,5,6,0.0015473925895256313
05120500,PET,Q,5,7,0.001494529133454818
05120500,PET,Q,5,8,0.0007858240799274233
05120500,PET,Q,5,9,0.0008565879051628048
05120500,PET,Q,5,10,0.0011224018412957157
05120500,PET,Q,5,11,0.0011838347580820502
05120500,PET,Q,5,12,0.0009914935869113975
05120500,PET,Q,5,13,0.0009982464977647543
05120500,PET,Q,5,14,0.001013192068177661
05120500,PET,Q,5,15,0.0014515107401023575
05120500,PET,Q,5,16,0.0015415179637475185
05120500,PET,Q,5,17,0.0012711314140397972
05120500,PET,Q,5,18,0.001043678141887168
05120500,PET,Q,5,19,0.0008457686742970524
05120500,PET,Q,5,20,0.0008984862431166626
05120500,PET,Q,5,21,0.0006275891537252803
05120500,PET,Q,5,22,0.0006853323576263837
05120500,PET,Q,5,23,0.0007004509321149946
05120500,PET,Q,5,24,0.0006734171077724602
05120500,PET,Q,5,25,0.0008382948284992447
05120500,PET,Q,5,26,0.0007023968821637042
05120500,PET,Q,5,27,0.0005606665097537059
05120500,PET,Q,5,28,0.0007913096700710581
05120500,PET,Q,5,29,0.0007576082522947961
05120500,PET,Q,5,30,0.0010686284801301044
05123400,PET,Q,5,1,0.0026700638432274604
05123400,PET,Q,5,2,0.003453037347290022
05123400,PET,Q,5,3,0.002471475741861906
05123400,PET,Q,5,4,0.0022791040401421714
05123400,PET,Q,5,5,0.002632991071278956
05123400,PET,Q,5,6,0.0024501730379987985
05123400,PET,Q,5,7,0.002927230105066486
05123400,PET,Q,5,8,0.0025000198654404615
05123400,PET,Q,5,9,0.00260981026137172
05123400,PET,Q,5,10,0.0022010378003010367
05123400,PET,Q,5,11,0.001175646663790192
05123400,PET,Q,5,12,0.0014051836614908386
05123400,PET,Q,5,13,0.0014712982558331145
05123400,PET,Q,5,14,0.0018679453238924226
05123400,PET,Q,5,15,0.002169965343431224
05123400,PET,Q,5,16,0.0014574983730136493
05123400,PET,Q,5,17,0.0015292778542183305
05123400,PET,Q,5,18,0.0023841738332563978
05123400,PET,Q,5,19,0.0018607091963561972
05123400,PET,Q,5,20,0.0018888038670886176
05123400,PET,Q,5,21,0.0017560786941016038
05123400,PET,Q,5,22,0.0014470340686271455
05123400,PET,Q,5,23,0.0021344050802150905
05123400,PET,Q,5,24,0.0018812045281222933
05123400,PET,Q,5,25,0.0015551640666732758
05123400,PET,Q,5,26,0.001964865579374253
05123400,PET,Q,5,27,0.0017748424477485591
05123400,PET,Q,5,28,0.0018834017404849301
05123400,PET,Q,5,29,0.0019274020098938027
05123400,PET,Q,5,30,0.0014106485623969767
05129115,PET,Q,5,1,0.006208928252175783
05129115,PET,Q,5,2,0.004879369464860117
05129115,PET,Q,5,3,0.0044054772826372934
05129115,PET,Q,5,4,0.00467610207112068
05129115,PET,Q,5,5,0.004503939098026932
05129115,PET,Q,5,6,0.004893002386818113
05129115,PET,Q,5,7,0.004731513787569197
05129115,PET,Q,5,8,0.0049676949188323105
05129115,PET,Q,5,9,0.004984426863601343
05129115,PET,Q,5,10,0.004539679194965007
05129115,PET,Q,5,11,0.005512413088464729
05129115,PET,Q,5,12,0.004727024200549712
05129115,PET,Q,5,13,0.005190498188776149
05129115,PET,Q,5,14,0.0037819953591362587
05129115,PET,Q,5,15,0.004545321989662732
05129115,PET,Q,5,16,0.003361117935735791
05129115,PET,Q,5,17,0.002737737262433315
05129115,PET,Q,5,18,0.0028952770788078785
05129115,PET,Q,5,19,0.0034972035069092966
05129115,PET,Q,5,20,0.0026190786806268296
05129115,PET,Q,5,21,0.0033284003062538092
05129115,PET,Q,5,22,0.0032767998224580985
05129115,PET,Q,5,23,0.0033434021450520213
05129115,PET,Q,5,24,0.0033048434722898756
05129115,PET,Q,5,25,0.002815525715891831
05129115,PET,Q,5,26,0.002447101391331641
05129115,PET,Q,5,27,0.0025486436704437176
05129115,PET,Q,5,28,0.0022607794930332714
05129115,PET,Q,5,29,0.0024665909272243436
05129115,PET,Q,5,30,0.002322198012621346
05131500,PET,Q,5,1,0.006322441455586192
05131500,PET,Q,5,2,0.005452291899314121
05131500,PET,Q,5,3,0.004876479687131785
05131500,PET,Q,5,4,0.004426230173244117
05131500,PET,Q,5,5,0.004792695867244068
05131500,PET,Q,5,6,0.0042864549174380095
05131500,PET,Q,5,7,0.004530967405776687
05131500,PET,Q,5,8,0.004384322989079703
05131500,PET,Q,5,9,0.004979978039502231
05131500,PET,Q,5,10,0.0036906327945392947
05131500,PET,Q,5,11,0.0035554821983515006
05131500,PET,Q,5,12,0.003816121411903406
05131500,PET,Q,5,13,0.003399745336297111
05131500,PET,Q,5,14,0.003234157105513058
05131500,PET,Q,5,15,0.0029310837798454115
05131500,PET,Q,5,16,0.003666567582275848
05131500,PET,Q,5,17,0.0038653313545062296
05131500,PET,Q,5,18,0.003938888603920554
05131500,PET,Q,5,19,0.0035268314196116313
05131500,PET,Q,5,20,0.0025628254210937063
05131500,PET,Q,5,21,0.0028516863792066305
05131500,PET,Q,5,22,0.002740498226015353
05131500,PET,Q,5,23,0.0036368559827799074
05131500,PET,Q,5,24,0.003483844427894456
05131500,PET,Q,5,25,0.0029652139725310223
05131500,PET,Q,5,26,0.0027733376197105475
05131500,PET,Q,5,27,0.0030066227050355443
05131500,PET,Q,5,28,0.00249845977471691
05131500,PET,Q,5,29,0.0026807385634300407
05131500,PET,Q,5,30,0.0025799158702641267
05291000,PET,Q,5,1,0.0029434993586751196
05291000,PET,Q,5,2,0.002751053948685425
05291000,PET,Q,5,3,0.002344509665805204
05291000,PET,Q,5,4,0.002208508469106474
05291000,PET,Q,5,5,0.0023171882657656434
05291000,PET,Q,5,6,0.0023678765523889728
05291000,PET,Q,5,7,0.002094875711969854
05291000,PET,Q,5,8,0.002412500403982186
05291000,PET,Q,5,9,0.0018912039887172272
05291000,PET,Q,5,10,0.0019261097166019536
05291000,PET,Q,5,11,0.001939156014849494
05291000,PET,Q,5,12,0.0013008788570752217
05291000,PET,Q,5,13,0.0017006689850063775
05291000,PET,Q,5,14,0.0017337161701500362
05291000,PET,Q,5,15,0.0016216618463312377
05291000,PET,Q,5,16,0.001788786088685962
05291000,PET,Q,5,17,0.002335910314910615
05291000,PET,Q,5,18,0.0017685088625344556
05291000,PET,Q,5,19,0.0013161651697365245
05291000,PET,Q,5,20,0.0016112816747211114
05291000,PET,Q,5,21,0.0016721530755344632
05291000,PET,Q,5,22,0.0014390992107278303
05291000,PET,Q,5,23,0.0015624936315407206
05291000,PET,Q,5,24,0.0019393126273819644
05291000,PET,Q,5,25,0.0012559846307118316
05291000,PET,Q,5,26,0.001491658929301247
05291000,PET,Q,5,27,0.0016489043955483854
05291000,PET,Q,5,28,0.0015480367936541728
05291000,PET,Q,5,29,0.0012266998536971802
05291000,PET,Q,5,30,0.0012029405858261094
05362000,PET,Q,5,1,0.005607957976465072
05362000,PET,Q,5,2,0.0033998737033097137
05362000,PET,Q,5,3,0.004164087290364049
05362000,PET,Q,5,4,0.004074997157202637
05362000,PET,Q,5,5,0.004512411007667777
05362000,PET,Q,5,6,0.004428857621595783
05362000,PET,Q,5,7,0.005132564401927497
05362000,PET,Q,5,8,0.005379429443165634
05362000,PET,Q,5,9,0.00411882064524885
05362000,PET,Q,5,10,0.004833370194908149
05362000,PET,Q,5,11,0.004701634462354137
05362000,PET,Q,5,12,0.004371793150105746
05362000,PET,Q,5,13,0.0036295879323389735
05362000,PET,Q,5,14,0.004106980659988907
05362000,PET,Q,5,15,0.004001224761687655
05362000,PET,Q,5,16,0.002846972238131157
05362000,PET,Q,5,17,0.004258732501973617
05362000,PET,Q,5,18,0.004510554553052215
05362000,PET,Q,5,19,0.003967559505638679
05362000,PET,Q,5,20,0.003264194820936206
05362000,PET,Q,5,21,0.00436921152838235
05362000,PET,Q,5,22,0.004420004302930047
05362000,PET,Q,5,23,0.003337432203625451
05362000,PET,Q,5,24,0.002935073695491952
05362000,PET,Q,5,25,0.0032392160774974976
05362000,PET,Q,5,26,0.0029478592905777534
05362000,PET,Q,5,27,0.002959897526141758
05362000,PET,Q,5,28,0.0032793923704038663
05362000,PET,Q,5,29,0.0032739659015716405
05362000,PET,Q,5,30,0.0034987913629446477
05393500,PET,Q,5,1,0.004643510690337527
05393500,PET,Q,5,2,0.00507771300550533
05393500,PET,Q,5,3,0.004848345301939894
05393500,PET,Q,5,4,0.004427924540955808
05393500,PET,Q,5,5,0.004723000057892501
05393500,PET,Q,5,6,0.004784256938223874
05393500,PET,Q,5,7,0.00514206504121445
05393500,PET,Q,5,8,0.004321623641126593
05393500,PET,Q,5,9,0.004498002801833656
05393500,PET,Q,5,10,0.0050294589803759615
05393500,PET,Q,5,11,0.0043759539583129725
05393500,PET,Q,5,12,0.0034823095423449357
05393500,PET,Q,5,13,0.0045013868400993196
05393500,PET,Q,5,14,0.0034096188012648077
05393500,PET,Q,5,15,0.0037324853881989806
05393500,PET,Q,5,16,0.004260599491797662
05393500,PET,Q,5,17,0.003962627660292234
05393500,PET,Q,5,18,0.004138866751488085
05393500,PET,Q,5,19,0.004022979848120889
05393500,PET,Q,5,20,0.005088117001877501
05393500,PET,Q,5,21,0.0040483561526988565
05393500,PET,Q,5,22,0.0036000442772617935
05393500,PET,Q,5,23,0.0031287261742591332
05393500,PET,Q,5,24,0.004094769689901384
05393500,PET,Q,5,25,0.003582945430088025
05393500,PET,Q,5,26,0.003151607241580978
05393500,PET,Q,5,27,0.0030675473554029886
05393500,PET,Q,5,28,0.003176707555417574
05393500,PET,Q,5,29,0.0029527654932806346
05393500,PET,Q,5,30,0.0034161133322266057
05399500,PET,Q,5,1,0.004834251848662763
05399500,PET,Q,5,2,0.004498302700590054
05399500,PET,Q,5,3,0.004729958859930661
05399500,PET,Q,5,4,0.003891973893234979
05399500,PET,Q,5,5,0.005264441136338005
05399500,PET,Q,5,6,0.004436852102952055
05399500,PET,Q,5,7,0.0042567455474994825
05399500,PET,Q,5,8,0.004659635868907525
05399500,PET,Q,5,9,0.004610968097030793
05399500,PET,Q,5,10,0.003625772440411304
05399500,PET,Q,5,11,0.003673209467524058
05399500,PET,Q,5,12,0.003571759961055493
05399500,PET,Q,5,13,0.00310681658382507
05399500,PET,Q,5,14,0.0029838706897994116
05399500,PET,Q,5,15,0.004226132813690414
05399500,PET,Q,5,16,0.00334267712240717
05399500,PET,Q,5,17,0.004247804391782933
05399500,PET,Q,5,18,0.003272215829916561
05399500,PET,Q,5,19,0.0026473999321043606
05399500,PET,Q,5,20,0.0033887755406645514
05399500,PET,Q,5,21,0.0036740771370845082
05399500,PET,Q,5,22,0.002990356432039265
05399500,PET,Q,5,23,0.002936981096235969
05399500,PET,Q,5,24,0.0033951924550838786
05399500,PET,Q,5,25,0.0032102358920878538
05399500,PET,Q,5,26,0.0028091881583081763
05399500,PET,Q,5,27,0.003267839781718837
05399500,PET,Q,5,28,0.002707118153845181
05399500,PET,Q,5,29,0.0025858996443581805
05399500,PET,Q,5,30,0.0025289201534022115
05408000,PET,Q,5,1,0.00041938957933793444
05408000,PET,Q,5,2,0.00030864433769194673
05408000,PET,Q,5,3,0.0003102327848893841
05408000,PET,Q,5,4,0.0003085822760601183
05408000,PET,Q,5,5,0.00031031706293822327
05408000,PET,Q,5,6,0.00031187320650627286
05408000,PET,Q,5,7,0.00031353985962684263
05408000,PET,Q,5,8,0.00031188699021060615
05408000,PET,Q,5,9,0.0003118927330271063
05408000,PET,Q,5,10,0.0003136320608412525
05408000,PET,Q,5,11,0.00031363794111867113
05408000,PET,Q,5,12,0.00041150188273388674
05408000,PET,Q,5,13,0.0003137243272640783
05408000,PET,Q,5,14,0.00031188494643836356
05408000,PET,Q,5,15,0.0003136614562522875
05408000,PET,Q,5,16,0.00023803640581124535
05408000,PET,Q,5,17,0.0003137844672928755
05408000,PET,Q,5,18,0.00031382843565462386
05408000,PET,Q,5,19,0.0003119509614361903
05408000,PET,Q,5,20,0.0003119558631020066
05408000,PET,Q,5,21,0.0003119607980789207
05408000,PET,Q,5,22,0.00031196576637436586
05408000,PET,Q,5,23,0.0003119722668182808
05408000,PET,Q,5,24,0.00023807859388119863
05408000,PET,Q,5,25,0.00023629849891547167
05408000,PET,Q,5,26,0.0003137626707307283
05408000,PET,Q,5,27,0.000236311820194437
05408000,PET,Q,5,28,0.00033764534870495567
05408000,PET,Q,5,29,0.00023628094459313652
05408000,PET,Q,5,30,0.00023803180336921283
05412500,PET,Q,5,1,0.0015622017634126933
05412500,PET,Q,5,2,0.001557873225284917
05412500,PET,Q,5,3,0.001407489056936037
05412500,PET,Q,5,4,0.002199243402162737
05412500,PET,Q,5,5,0.0016539580433218223
05412500,PET,Q,5,6,0.0021171715778260727
05412500,PET,Q,5,7,0.0015713946436761508
05412500,PET,Q,5,8,0.0016451556410635726
05412500,PET,Q,5,9,0.0017869062817837747
05412500,PET,Q,5,10,0.0017194273041865188
05412500,PET,Q,5,11,0.0013856982305640725
05412500,PET,Q,5,12,0.001652682314742679
05412500,PET,Q,5,13,0.0019532714432051596
05412500,PET,Q,5,14,0.0019077277235672388
05412500,PET,Q,5,15,0.0014326448728580257
05412500,PET,Q,5,16,0.0017441322770673576
05412500,PET,Q,5,17,0.001289322743930732
05412500,PET,Q,5,18,0.0014963383434555486
05412500,PET,Q,5,19,0.0016438259610831452
05412500,PET,Q,5,20,0.0017802172314491799
05412500,PET,Q,5,21,0.0016356333894107927
05412500,PET,Q,5,22,0.0015675654054654112
05412500,PET,Q,5,23,0.0014351296533110167
05412500,PET,Q,5,24,0.001649865407646063
05412500,PET,Q,5,25,0.0018067737095442266
05412500,PET,Q,5,26,0.001525354503227029
05412500,PET,Q,5,27,0.001701150842118429
05412500,PET,Q,5,28,0.0019010108200394824
05412500,PET,Q,5,29,0.001839953740607081
05412500,PET,Q,5,30,0.0014992383244323143
05413500,PET,Q,5,1,0.0017611288580337454
05413500,PET,Q,5,2,0.001689652276925857
05413500,PET,Q,5,3,0.0018386545404759959
05413500,PET,Q,5,4,0.0015487236426199175
05413500,PET,Q,5,5,0.0017831300102581563
05413500,PET,Q,5,6,0.002141028663050132
05413500,PET,Q,5,7,0.0017444576570050767
05413500,PET,Q,5,8,0.0019155246869573296
05413500,PET,Q,5,9,0.0019055228874944076
05413500,PET,Q,5,10,0.002032353488937027
05413500,PET,Q,5,11,0.0017458327536031652
05413500,PET,Q,5,12,0.00200932963481008
05413500,PET,Q,5,13,0.0016070469389706243
05413500,PET,Q,5,14,0.0013735384854175747
05413500,PET,Q,5,15,0.0015754755057981115
05413500,PET,Q,5,16,0.0016619593071295277
05413500,PET,Q,5,17,0.0016577360810166863
05413500,PET,Q,5,18,0.001595956588937509
05413500,PET,Q,5,19,0.001627096139960732
05413500,PET,Q,5,20,0.0016977438006881632
05413500,PET,Q,5,21,0.0015667409072095892
05413500,PET,Q,5,22,0.0017546001591777494
05413500,PET,Q,5,23,0.0017974239409663112
05413500,PET,Q,5,24,0.0016165250639028732
05413500,PET,Q,5,25,0.0015711740378539507
05413500,PET,Q,5,26,0.0017890161375711464
05413500,PET,Q,5,27,0.001489328780447028
05413500,PET,Q,5,28,0.0015123265733671086
05413500,PET,Q,5,29,0.0016865842269877841
05413500,PET,Q,5,30,0.0017050188153670542
05414000,PET,Q,5,1,0.001339192374692249
05414000,PET,Q,5,2,0.0009885774952143461
05414000,PET,Q,5,3,0.0010544472649941725
05414000,PET,Q,5,4,0.0009510369773919267
05414000,PET,Q,5,5,0.001005823003966566
05414000,PET,Q,5,6,0.0010583374547721604
05414000,PET,Q,5,7,0.001260250809222603
05414000,PET,Q,5,8,0.0009933952700866416
05414000,PET,Q,5,9,0.0012034100891986019
05414000,PET,Q,5,10,0.0012135207252769523
05414000,PET,Q,5,11,0.00121670497787197
05414000,PET,Q,5,12,0.0013249642755400644
05414000,PET,Q,5,13,0.0016193197457409457
05414000,PET,Q,5,14,0.000921573480943589
05414000,PET,Q,5,15,0.0013544173418672222
05414000,PET,Q,5,16,0.0012583560930002798
05414000,PET,Q,5,17,0.0011146415465553249
05414000,PET,Q,5,18,0.0014880128815638674
05414000,PET,Q,5,19,0.001142624697580228
05414000,PET,Q,5,20,0.0013503267516275647
05414000,PET,Q,5,21,0.0012757007606304833
05414000,PET,Q,5,22,0.0011864504773825037
05414000,PET,Q,5,23,0.0011664028184939848
05414000,PET,Q,5,24,0.0012426636641424543
05414000,PET,Q,5,25,0.0007642190222401056
05414000,PET,Q,5,26,0.0010951900546551409
05414000,PET,Q,5,27,0.0013480231106349772
05414000,PET,Q,5,28,0.0013514011879651525
05414000,PET,Q,5,29,0.001330803451298039
05414000,PET,Q,5,30,0.0013072010158804402
05444000,PET,Q,5,1,0.002221668258452339
05444000,PET,Q,5,2,0.0021482898339245105
05444000,PET,Q,5,3,0.0022384036573302873
05444000,PET,Q,5,4,0.0026748380869779376
05444000,PET,Q,5,5,0.002198127922735389
05444000,PET,Q,5,6,0.002228737299803614
05444000,PET,Q,5,7,0.0025173311079460317
05444000,PET,Q,5,8,0.00223164788415961
05444000,PET,Q,5,9,0.0020449982173116263
05444000,PET,Q,5,10,0.002327442475294046
05444000,PET,Q,5,11,0.0022631319403130026
05444000,PET,Q,5,12,0.0021233460221613473
05444000,PET,Q,5,13,0.0020326332638768707
05444000,PET,Q,5,14,0.002010591580145625
05444000,PET,Q,5,15,0.002182161853733801
05444000,PET,Q,5,16,0.002242238879669796
05444000,PET,Q,5,17,0.0022256484141368743
05444000,PET,Q,5,18,0.002631688888581993
05444000,PET,Q,5,19,0.0024297855615250177
05444000,PET,Q,5,20,0.0021344557678713225
05444000,PET,Q,5,21,0.0022857622334881422
